id;path;is_bee;is_wasp;is_otherinsect;is_other;photo_quality;is_validation;is_final_validation;label;bboxes;x_bb;y_bb;w_bb;h_bb;w_img;h_img;mx_bb;my_bb;mw_bb;mh_bb;;;;
6680;wasp2\H00333.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6681;wasp2\H00334.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6682;wasp2\H00335.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6683;wasp2\H00336.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6684;wasp2\H00337.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6685;wasp2\H00338.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6686;wasp2\H00339.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6687;wasp2\H00340.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6688;wasp2\H00341.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6689;wasp2\H00342.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6690;wasp2\H00343.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6691;wasp2\H00344.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6692;wasp2\H00345.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6693;wasp2\H00346.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6694;wasp2\H00347.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6695;wasp2\H00348.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6696;wasp2\H00349.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6697;wasp2\H00350.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6698;wasp2\H00351.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6699;wasp2\H00352.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6700;wasp2\H00353.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6701;wasp2\H00354.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6702;wasp2\H00355.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6703;wasp2\H00356.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6704;wasp2\H00357.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6705;wasp2\H00358.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6706;wasp2\H00359.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6707;wasp2\H00360.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6708;wasp2\H00361.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6709;wasp2\H00362.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6710;wasp2\H00363.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6711;wasp2\H00364.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6712;wasp2\H00365.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6713;wasp2\H00366.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6714;wasp2\H00367.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6715;wasp2\H00368.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6716;wasp2\H00369.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6717;wasp2\H00370.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6718;wasp2\H00371.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6719;wasp2\H00372.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6720;wasp2\H00373.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6721;wasp2\H00374.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6722;wasp2\H00375.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6723;wasp2\H00376.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6724;wasp2\H00377.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6725;wasp2\H00378.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6726;wasp2\H00379.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6727;wasp2\H00380.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6728;wasp2\H00381.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6729;wasp2\H00382.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6730;wasp2\H00383.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6731;wasp2\H00384.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6732;wasp2\H00385.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6733;wasp2\H00386.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6734;wasp2\H00387.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6735;wasp2\H00388.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6736;wasp2\H00389.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6737;wasp2\H00390.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6738;wasp2\H00391.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6739;wasp2\H00392.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6740;wasp2\H00393.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6741;wasp2\H00394.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6742;wasp2\I00001.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6743;wasp2\I00002.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6744;wasp2\I00003.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6745;wasp2\I00004.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6746;wasp2\I00005.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6747;wasp2\I00006.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6748;wasp2\I00007.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6749;wasp2\I00008.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6750;wasp2\I00009.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6751;wasp2\I00010.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6752;wasp2\I00011.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6753;wasp2\I00012.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6754;wasp2\I00013.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6755;wasp2\I00014.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6756;wasp2\I00015.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6757;wasp2\I00016.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6758;wasp2\I00017.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6759;wasp2\I00018.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6760;wasp2\I00019.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6761;wasp2\I00020.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6762;wasp2\I00021.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6763;wasp2\I00022.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6764;wasp2\I00023.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6765;wasp2\I00024.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6766;wasp2\I00025.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6767;wasp2\I00026.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6768;wasp2\I00027.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6769;wasp2\I00028.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6770;wasp2\I00029.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6771;wasp2\I00030.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6772;wasp2\I00031.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6773;wasp2\I00032.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6774;wasp2\I00033.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6775;wasp2\I00034.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6776;wasp2\I00035.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6777;wasp2\I00036.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6778;wasp2\I00037.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6779;wasp2\I00038.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6780;wasp2\I00039.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6781;wasp2\I00040.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6782;wasp2\I00041.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6783;wasp2\I00042.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6784;wasp2\I00043.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6785;wasp2\I00044.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6786;wasp2\I00045.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6787;wasp2\I00046.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6788;wasp2\I00047.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6789;wasp2\I00048.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6790;wasp2\I00049.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6791;wasp2\I00050.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6792;wasp2\I00051.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6793;wasp2\I00052.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6794;wasp2\I00053.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6795;wasp2\I00054.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6796;wasp2\I00055.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6797;wasp2\I00056.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6798;wasp2\I00057.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6799;wasp2\I00058.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6800;wasp2\I00059.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6801;wasp2\I00060.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6802;wasp2\I00061.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6803;wasp2\I00062.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6804;wasp2\I00063.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6805;wasp2\I00064.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6806;wasp2\I00065.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6807;wasp2\I00066.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6808;wasp2\I00067.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6809;wasp2\I00068.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6810;wasp2\I00069.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6811;wasp2\I00070.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6812;wasp2\I00071.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6813;wasp2\I00072.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6814;wasp2\I00073.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6815;wasp2\I00074.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6816;wasp2\I00075.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6817;wasp2\I00076.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6818;wasp2\I00077.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6819;wasp2\I00078.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6820;wasp2\I00079.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6821;wasp2\I00080.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6822;wasp2\I00081.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6823;wasp2\I00082.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6824;wasp2\I00083.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6825;wasp2\I00084.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6826;wasp2\I00085.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6827;wasp2\I00086.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6828;wasp2\I00087.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6829;wasp2\I00088.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6830;wasp2\I00089.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6831;wasp2\I00090.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6832;wasp2\I00091.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6833;wasp2\I00092.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6834;wasp2\I00093.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6835;wasp2\I00094.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6836;wasp2\I00095.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6837;wasp2\I00096.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6838;wasp2\I00097.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6839;wasp2\I00098.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6840;wasp2\I00099.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6841;wasp2\I00100.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6842;wasp2\I00101.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6843;wasp2\I00102.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6844;wasp2\I00103.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6845;wasp2\I00104.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6846;wasp2\I00105.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6847;wasp2\I00106.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6848;wasp2\I00107.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6849;wasp2\I00108.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6850;wasp2\I00109.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6851;wasp2\I00110.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6852;wasp2\I00111.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6853;wasp2\I00112.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6854;wasp2\I00113.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6855;wasp2\I00114.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6856;wasp2\I00115.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6857;wasp2\I00116.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6858;wasp2\I00117.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6859;wasp2\I00118.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6860;wasp2\I00119.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6861;wasp2\I00120.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6862;wasp2\I00121.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6863;wasp2\I00122.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6864;wasp2\I00123.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6865;wasp2\I00124.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6866;wasp2\I00125.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6867;wasp2\I00126.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6868;wasp2\I00127.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6869;wasp2\I00128.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6870;wasp2\I00129.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6871;wasp2\I00130.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6872;wasp2\I00131.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6873;wasp2\I00132.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6874;wasp2\I00133.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6875;wasp2\I00134.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6876;wasp2\I00135.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6877;wasp2\I00136.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6878;wasp2\I00137.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6879;wasp2\I00138.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6880;wasp2\I00139.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6881;wasp2\I00140.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6882;wasp2\I00141.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6883;wasp2\I00142.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6884;wasp2\I00143.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6885;wasp2\I00144.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6886;wasp2\I00145.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6887;wasp2\I00146.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6888;wasp2\I00147.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6889;wasp2\I00148.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6890;wasp2\I00149.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6891;wasp2\I00150.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6892;wasp2\I00151.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6893;wasp2\I00152.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6894;wasp2\I00153.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6895;wasp2\I00154.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6896;wasp2\I00155.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6897;wasp2\I00156.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6898;wasp2\I00157.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6899;wasp2\I00158.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6900;wasp2\I00159.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6901;wasp2\I00160.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6902;wasp2\I00161.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6903;wasp2\I00162.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6904;wasp2\I00163.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6905;wasp2\I00164.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6906;wasp2\I00165.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6907;wasp2\I00166.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6908;wasp2\I00167.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6909;wasp2\I00168.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6910;wasp2\I00169.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6911;wasp2\I00170.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6912;wasp2\I00171.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6913;wasp2\I00172.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6914;wasp2\I00173.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6915;wasp2\I00174.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6916;wasp2\I00175.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6917;wasp2\I00176.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6918;wasp2\I00177.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6919;wasp2\I00178.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6920;wasp2\I00179.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6921;wasp2\I00180.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6922;wasp2\I00181.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6923;wasp2\I00182.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6924;wasp2\I00183.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6925;wasp2\I00184.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6926;wasp2\I00185.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6927;wasp2\I00186.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6928;wasp2\I00187.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6929;wasp2\I00188.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6930;wasp2\I00189.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6931;wasp2\I00190.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6932;wasp2\I00191.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6933;wasp2\I00192.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6934;wasp2\I00193.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6935;wasp2\I00194.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6936;wasp2\I00195.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6937;wasp2\I00196.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6938;wasp2\I00197.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6939;wasp2\I00198.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6940;wasp2\I00199.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6941;wasp2\I00200.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6942;wasp2\I00201.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6943;wasp2\I00202.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6944;wasp2\I00203.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6945;wasp2\I00204.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6946;wasp2\I00205.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6947;wasp2\I00206.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6948;wasp2\I00207.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6949;wasp2\I00208.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6950;wasp2\I00209.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6951;wasp2\I00210.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6952;wasp2\I00211.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6953;wasp2\I00212.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6954;wasp2\I00213.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6955;wasp2\I00214.jpg;0;1;0;0;0;1;0;wasp;;;;;;;;;;;;;;;
6956;wasp2\I00215.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6957;wasp2\I00216.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6958;wasp2\I00217.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6959;wasp2\I00218.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6960;wasp2\I00219.jpg;0;1;0;0;0;0;1;wasp;;;;;;;;;;;;;;;
6961;wasp2\I00220.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
6962;wasp2\I00221.jpg;0;1;0;0;0;0;0;wasp;;;;;;;;;;;;;;;
